Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Vulnerability_Score,Weather_Enc,Mode_Enc,Predicted_Daily_Demand,Demand_Volatility,Safety_Stock_MT,Carrying_Cost,Revenue_at_Risk
SC-10195,2025-06-29,Los Angeles,Dubai,Sea,Automotive,5563.54,399.2,4.27,3.8,Clear,0.903,8.6,0,3.941,0,3,296.4757142857143,134.2138158384032,843.39,37952.66,0.0
SC-12463,2025-06-29,Antwerp,Busan,Sea,Automotive,8755.97,184.78,3.77,0.7,Clear,0.669,12.64,1,1.621,0,3,259.76,122.47685182651196,2464.38,110897.14,110868.0
SC-12529,2025-06-29,Shanghai,Marseille,Sea,Pharmaceuticals,14968.4,130.47,1.82,5.1,Storm,0.88,78.32,1,4.116,4,3,266.2628571428571,112.44615996322963,2921.43,131464.24,78282.0
SC-13569,2025-06-29,Shanghai,Singapore,Rail,Perishables,13001.94,137.93,4.01,5.1,Clear,0.648,11.57,1,4.773,0,1,247.44714285714284,122.36865934738445,2348.26,105671.61,82758.0
SC-10788,2025-06-29,Shanghai,Dubai,Sea,Electronics,7199.08,499.68,3.56,3.4,Clear,0.609,11.2,1,3.448,0,3,258.5414285714286,142.67018041956916,2475.0,111374.87,299808.0
SC-11688,2025-06-29,Antwerp,Singapore,Air,Textiles,9290.67,272.2,2.29,5.4,Rain,0.826,0.67,0,4.467,3,0,272.5857142857143,137.70056933519967,528.54,23784.44,0.0
SC-10908,2025-06-30,Los Angeles,Marseille,Air,Pharmaceuticals,4261.64,111.01,3.98,2.0,Fog,0.717,0.5,0,2.594,1,0,247.8957142857143,150.26729549452244,482.88,21729.69,0.0
SC-10706,2025-06-30,Busan,Hamburg,Road,Perishables,5174.13,448.01,3.27,4.2,Storm,0.887,11.92,1,3.921,4,2,254.86857142857144,159.31831652685892,2484.63,111808.19,268806.0
SC-12292,2025-06-30,Hamburg,Shanghai,Sea,Pharmaceuticals,3501.39,53.96,4.46,2.4,Clear,0.749,6.4,0,3.018,0,3,236.18,175.7370019849738,849.63,38233.3,0.0
SC-14765,2025-06-30,Busan,Antwerp,Sea,Pharmaceuticals,14885.97,108.06,2.37,3.7,Fog,0.935,36.59,1,3.3009999999999997,1,3,232.97857142857143,178.17096166590224,2762.7,124321.33,64836.0
SC-10088,2025-06-30,Antwerp,Los Angeles,Air,Textiles,13364.58,288.83,3.7,6.0,Fog,0.751,1.59,1,5.31,1,0,254.53571428571428,173.83015070820747,2338.05,105212.4,173298.0
SC-14158,2025-06-30,Busan,Dubai,Road,Pharmaceuticals,14385.66,330.09,4.04,1.3,Fog,0.968,12.66,0,2.122,1,2,230.3085714285714,143.06500613690406,938.18,42218.2,0.0
SC-11923,2025-06-30,Antwerp,Marseille,Air,Pharmaceuticals,5654.65,283.38,4.43,7.3,Storm,0.538,0.85,1,6.438999999999999,4,0,231.90571428571428,143.6717349674996,2115.86,95213.81,170028.0
SC-11207,2025-06-30,Hamburg,Antwerp,Road,Automotive,6965.59,169.27,1.95,2.9,Storm,0.861,13.56,1,2.6149999999999998,4,2,240.22857142857143,137.03525938343654,2333.66,105014.78,101562.0
SC-12956,2025-06-30,Los Angeles,Rotterdam,Road,Automotive,11070.23,335.0,4.41,3.2,Storm,0.607,22.53,1,3.5629999999999997,4,2,224.0842857142857,113.03097641165205,2217.89,99805.09,201000.0
SC-13312,2025-07-01,Antwerp,Singapore,Sea,Automotive,10777.1,15.56,1.82,4.7,Storm,0.55,55.83,1,3.8360000000000003,4,3,218.5985714285714,123.14318460347583,2498.06,112412.79,9336.0
SC-14676,2025-07-01,Busan,Singapore,Road,Pharmaceuticals,1184.35,474.08,1.81,7.0,Clear,0.742,0.5,1,5.443,0,2,270.88714285714286,144.2791190383287,2464.06,110882.59,284448.0
SC-13627,2025-07-01,Los Angeles,Busan,Sea,Perishables,13124.7,431.31,1.33,2.1,Clear,0.983,19.47,0,1.869,0,3,291.24142857142857,156.74408733437363,1257.67,56595.2,0.0
SC-12621,2025-07-01,Singapore,Dubai,Air,Electronics,13432.15,283.37,4.04,6.1,Clear,0.97,0.55,0,5.481999999999999,0,0,284.56714285714287,155.8060646780998,550.56,24774.98,0.0
SC-14823,2025-07-01,Antwerp,Busan,Air,Electronics,6203.15,100.01,2.12,5.1,Rain,0.651,0.5,0,4.2059999999999995,3,0,258.37142857142857,170.73839652409492,509.5,22927.54,0.0
SC-14412,2025-07-02,Antwerp,Dubai,Air,Perishables,10221.3,377.21,3.21,5.1,Rain,0.903,0.9,0,4.5329999999999995,3,0,288.07714285714286,170.74158619722053,587.21,26424.39,0.0
SC-12016,2025-07-02,Los Angeles,Singapore,Rail,Pharmaceuticals,5536.48,121.43,1.44,3.2,Rain,0.899,4.64,0,2.6719999999999997,3,1,257.56714285714287,179.8006444847817,791.79,35630.38,0.0
SC-10888,2025-07-02,Dubai,Marseille,Sea,Perishables,1941.9,400.61,3.9,5.1,Storm,0.942,10.09,1,4.739999999999999,4,3,312.57428571428574,149.82374754547914,2943.3,132448.31,240366.0
SC-14018,2025-07-02,Busan,Antwerp,Road,Electronics,4810.66,20.4,4.39,4.2,Storm,0.628,10.43,0,4.257,4,2,247.76285714285717,165.6104870586689,990.47,44571.0,0.0
SC-14475,2025-07-02,Shanghai,Hamburg,Road,Textiles,7515.14,407.77,2.93,0.7,Hurricane,0.72,37.35,1,1.369,2,2,244.4,161.4489449743582,2751.31,123809.06,244662.0
SC-12920,2025-07-02,Busan,Marseille,Rail,Perishables,5216.78,324.27,4.07,0.5,Clear,0.915,3.45,0,1.5710000000000002,0,1,250.24285714285716,163.81704944991594,677.02,30465.7,0.0
SC-13045,2025-07-02,Shanghai,Rotterdam,Rail,Electronics,10716.04,51.28,3.33,6.7,Hurricane,0.662,80.24,1,5.688999999999999,2,1,243.28142857142856,172.09165720903613,3368.07,151563.2,30768.0
SC-12398,2025-07-03,Dubai,Hamburg,Air,Pharmaceuticals,9864.42,343.33,2.97,1.6,Hurricane,0.988,4.3,1,2.011,2,0,238.44142857142856,168.12798006564043,2239.01,100755.67,205998.0
SC-12743,2025-07-03,Singapore,Rotterdam,Sea,Automotive,2541.64,151.31,1.82,8.5,Fog,0.806,7.66,0,6.4959999999999996,1,3,242.70999999999998,165.01251093982745,872.87,39279.16,0.0
SC-13810,2025-07-03,Singapore,Dubai,Road,Automotive,10534.16,102.33,3.86,6.2,Storm,0.695,24.58,1,5.497999999999999,4,2,200.09857142857143,155.69134534162683,2218.01,99810.54,61398.0
SC-10496,2025-07-03,Los Angeles,Antwerp,Sea,Automotive,8963.01,290.08,2.94,4.1,Storm,0.702,44.53,1,3.752,4,3,238.6242857142857,135.92536945656894,2632.36,118456.21,174048.0
SC-10275,2025-07-03,Singapore,Hamburg,Air,Pharmaceuticals,7771.99,114.51,2.78,4.9,Hurricane,0.637,4.1,1,4.264,2,0,196.73,119.27726899958763,1829.26,82316.68,68706.0
SC-13821,2025-07-03,Shanghai,Busan,Road,Electronics,5757.12,496.41,2.02,2.8,Hurricane,0.873,31.29,1,2.566,2,2,221.32142857142858,160.55678314629287,2496.0,112320.14,297846.0
SC-10050,2025-07-03,Dubai,Antwerp,Rail,Pharmaceuticals,14558.98,99.58,3.87,8.7,Fog,0.522,21.27,0,7.2509999999999994,1,1,228.22142857142856,152.88585158308706,1234.96,55573.02,0.0
SC-13429,2025-07-03,Busan,Dubai,Sea,Textiles,9010.58,66.03,2.28,1.3,Storm,0.6,39.68,1,1.5939999999999999,4,3,188.60714285714286,154.01057135948878,2343.5,105457.3,39618.0
SC-10153,2025-07-03,Hamburg,Singapore,Air,Textiles,7597.07,380.44,1.38,2.1,Rain,0.817,0.5,1,1.884,3,0,221.34,168.43605374147188,2018.25,90821.29,228264.0
SC-11358,2025-07-03,Shanghai,Rotterdam,Air,Perishables,4514.0,472.56,3.68,3.5,Storm,0.531,1.8,0,3.554,4,0,274.22999999999996,182.38734824543073,640.9,28840.35,0.0
SC-13320,2025-07-03,Busan,Singapore,Sea,Automotive,8452.08,66.33,3.45,2.4,Fog,0.81,20.06,0,2.715,1,3,242.26571428571427,198.07828728873366,1528.43,68779.41,0.0
SC-10372,2025-07-04,Dubai,Singapore,Road,Automotive,1869.42,216.47,2.86,6.8,Fog,0.895,1.37,0,5.617999999999999,1,2,256.83142857142855,190.73053569792927,594.12,26735.42,0.0
SC-12807,2025-07-04,Rotterdam,Antwerp,Rail,Textiles,2844.24,427.43,2.27,7.1,Clear,0.645,2.85,0,5.651,0,1,246.97714285714284,177.6208769368329,667.63,30043.5,0.0
SC-12723,2025-07-04,Antwerp,Busan,Road,Automotive,7140.94,374.37,4.19,8.4,Storm,0.669,17.37,1,7.1370000000000005,4,2,286.23285714285714,169.80920673060166,2847.97,128158.74,224622.0
SC-13521,2025-07-04,Dubai,Hamburg,Air,Electronics,7302.05,212.77,2.0,3.3,Rain,0.929,1.37,0,2.9099999999999997,3,0,307.19571428571425,145.39738854339208,624.28,28092.52,0.0
SC-12895,2025-07-04,Los Angeles,Busan,Air,Pharmaceuticals,13200.3,424.54,1.55,6.8,Storm,0.62,3.55,1,5.225,4,0,313.4957142857143,149.98307102882688,2882.93,129731.85,254724.0
SC-13481,2025-07-04,Shanghai,Hamburg,Air,Perishables,8802.8,124.72,1.23,9.9,Rain,0.793,0.5,1,7.2989999999999995,3,0,263.80428571428575,146.0705801838211,2400.08,108003.7,74832.0
SC-11396,2025-07-04,Busan,Dubai,Rail,Perishables,6747.87,249.6,3.72,4.6,Clear,0.815,6.45,0,4.336,0,1,289.9857142857143,118.62200763449471,723.95,32577.91,0.0
SC-13811,2025-07-04,Singapore,Marseille,Road,Automotive,7139.97,201.57,1.23,9.6,Fog,0.758,9.26,0,7.0889999999999995,1,2,287.85714285714283,120.28310129499856,798.57,35935.51,0.0
SC-10523,2025-07-05,Dubai,Los Angeles,Road,Textiles,12710.72,229.72,2.63,8.5,Rain,0.883,12.52,0,6.738999999999999,3,2,259.61285714285714,104.18198336153364,769.41,34623.38,0.0
SC-11155,2025-07-05,Los Angeles,Singapore,Air,Textiles,11414.39,17.2,2.22,4.4,Storm,0.768,1.68,1,3.746,4,0,208.58857142857144,124.15968299312134,1911.47,86016.35,10320.0
SC-10812,2025-07-05,Busan,Shanghai,Road,Pharmaceuticals,2307.61,410.6,1.59,6.1,Hurricane,0.501,13.72,1,4.747,2,2,236.85,145.8846209623665,2327.0,104715.03,246360.0
SC-10121,2025-07-05,Singapore,Shanghai,Road,Pharmaceuticals,13493.32,462.4,2.02,0.4,Fog,0.977,12.3,0,0.8859999999999999,1,2,242.25857142857143,154.45303152615378,996.09,44823.85,0.0
SC-13572,2025-07-05,Singapore,Hamburg,Air,Automotive,12681.57,144.15,4.28,1.4,Clear,0.99,0.5,0,2.264,0,0,245.03428571428572,152.14602501732153,478.85,21548.47,0.0
SC-12578,2025-07-05,Singapore,Shanghai,Rail,Automotive,5688.3,458.4,2.48,0.7,Storm,0.737,11.62,1,1.234,4,1,274.86285714285714,172.32060920604613,2676.07,120422.97,275040.0
SC-10687,2025-07-05,Antwerp,Hamburg,Sea,Perishables,4559.7,455.98,1.43,1.2,Clear,0.658,6.83,1,1.269,0,3,311.20714285714286,180.90125342428175,2929.96,131848.07,273588.0
SC-10246,2025-07-06,Antwerp,Marseille,Sea,Pharmaceuticals,6708.67,399.1,1.73,8.1,Hurricane,0.763,104.57,1,6.188999999999999,2,3,335.4042857142857,179.50769192963512,4293.99,193229.34,239460.0
SC-11024,2025-07-06,Shanghai,Hamburg,Rail,Textiles,14191.86,46.27,2.72,8.1,Storm,0.923,40.25,1,6.485999999999999,4,1,339.5571428571429,171.0565271788137,3563.97,160378.71,27762.0
SC-10177,2025-07-06,Busan,Shanghai,Sea,Textiles,6107.66,44.27,2.61,2.9,Fog,0.512,14.27,1,2.8129999999999997,1,3,287.2242857142857,199.39003927454544,2887.68,129945.6,26562.0
SC-12850,2025-07-06,Shanghai,Singapore,Rail,Perishables,10021.15,152.31,1.94,7.5,Hurricane,0.857,75.8,1,5.832,2,1,242.9257142857143,188.11216342536557,3487.48,156936.7,91386.0
SC-10207,2025-07-06,Antwerp,Rotterdam,Rail,Electronics,10120.78,217.83,1.75,7.6,Storm,0.835,29.43,1,5.845,4,1,253.45142857142858,183.67304950450875,2827.25,127226.3,130698.0
SC-11897,2025-07-06,Singapore,Rotterdam,Road,Pharmaceuticals,3226.36,2.82,4.16,3.6,Storm,0.521,6.19,1,3.768,4,2,188.36857142857144,179.61833735530936,1861.69,83776.2,1692.0
SC-10734,2025-07-06,Shanghai,Singapore,Rail,Pharmaceuticals,5703.04,338.89,2.4,5.1,Hurricane,0.667,40.12,1,4.289999999999999,2,1,171.64142857142858,154.19615499189896,2241.27,100857.08,203334.0
SC-12801,2025-07-06,Hamburg,Los Angeles,Road,Textiles,13664.53,62.4,1.39,9.4,Storm,0.902,36.2,1,6.997,4,2,123.54142857142858,120.18024191862425,1637.19,73673.71,37440.0
SC-11334,2025-07-06,Singapore,Rotterdam,Sea,Automotive,14634.5,122.32,1.74,6.5,Clear,0.751,26.77,1,5.072,0,3,134.40571428571428,115.37195829968721,1567.75,70548.84,73392.0
SC-11403,2025-07-07,Hamburg,Dubai,Rail,Perishables,11177.83,436.81,2.59,4.5,Rain,0.764,11.72,0,3.9269999999999996,3,1,190.48285714285717,153.3924791413936,932.89,41980.23,0.0
SC-10655,2025-07-07,Hamburg,Rotterdam,Rail,Perishables,2349.91,65.8,4.28,2.5,Rain,0.906,1.76,0,3.034,3,1,178.12428571428572,160.30960865952935,477.14,21471.19,0.0
SC-14338,2025-07-07,Busan,Rotterdam,Road,Perishables,6056.62,155.99,2.43,5.8,Clear,0.817,3.76,0,4.789,0,2,169.29,159.4585078737831,595.56,26800.35,0.0
SC-13129,2025-07-07,Hamburg,Dubai,Sea,Automotive,12658.13,117.57,1.87,7.2,Storm,0.947,71.94,1,5.601,4,3,185.68285714285716,144.70873709101397,2634.54,118554.52,70542.0
SC-11460,2025-07-07,Shanghai,Hamburg,Road,Electronics,6211.03,133.35,1.98,0.4,Rain,0.86,4.42,0,0.8739999999999999,3,2,156.32,128.37105670672034,528.01,23760.61,0.0
SC-10289,2025-07-07,Rotterdam,Marseille,Sea,Textiles,9067.08,360.51,1.67,10.0,Hurricane,0.917,151.27,1,7.501,2,3,198.90714285714287,140.86146015551193,3380.81,152136.5,216306.0
SC-12781,2025-07-08,Busan,Rotterdam,Road,Pharmaceuticals,12732.92,16.38,4.16,5.7,Rain,0.551,11.92,1,5.2379999999999995,3,2,183.77285714285716,155.40213798553805,1888.14,84966.24,9828.0
SC-11212,2025-07-08,Singapore,Marseille,Sea,Automotive,2872.55,201.08,3.38,5.0,Clear,0.853,5.2,0,4.514,0,3,150.09714285714287,110.47798599936641,497.0,22364.94,0.0
SC-14403,2025-07-08,Hamburg,Los Angeles,Sea,Textiles,5693.03,151.16,3.8,7.1,Storm,0.91,32.37,1,6.109999999999999,4,3,162.29142857142855,104.15255596616785,1767.8,79550.89,90696.0
SC-13952,2025-07-08,Rotterdam,Marseille,Sea,Textiles,14633.01,3.66,4.4,9.0,Hurricane,0.738,235.41,1,7.62,2,3,140.53,120.34383601442441,3302.79,148625.35,2196.0
SC-14182,2025-07-09,Shanghai,Dubai,Sea,Electronics,10391.78,57.86,4.09,9.0,Storm,0.723,62.05,1,7.526999999999999,4,3,132.0,124.29378785763996,2011.16,90502.29,34716.0
SC-11084,2025-07-09,Hamburg,Antwerp,Rail,Perishables,14198.61,122.49,3.57,7.6,Clear,0.665,13.66,0,6.390999999999999,0,1,130.44857142857143,124.34189645604461,794.38,35747.07,0.0
SC-13007,2025-07-09,Busan,Los Angeles,Air,Electronics,676.27,129.43,4.39,9.3,Fog,0.963,0.5,0,7.827,1,0,97.43714285714285,73.26884165279849,196.43,8839.15,0.0
SC-13535,2025-07-09,Rotterdam,Antwerp,Sea,Electronics,2380.35,162.62,2.03,5.1,Clear,0.619,4.55,1,4.178999999999999,0,3,118.32857142857142,66.87465998133413,1099.32,49469.59,97572.0
SC-10318,2025-07-09,Dubai,Marseille,Air,Perishables,2768.34,72.26,3.53,7.6,Clear,0.564,0.6,1,6.379,0,0,99.92571428571429,57.3544232113336,909.78,40940.27,43356.0
SC-10669,2025-07-09,Dubai,Rotterdam,Sea,Pharmaceuticals,4633.88,374.01,1.53,0.6,Storm,0.688,19.37,1,0.879,4,3,131.76142857142855,119.12167021279429,1475.83,66412.56,224406.0
SC-12216,2025-07-09,Hamburg,Singapore,Air,Pharmaceuticals,12526.22,283.31,2.82,1.3,Hurricane,0.529,5.8,1,1.7559999999999998,2,0,171.71142857142857,115.8481836181261,1624.86,73118.58,169986.0
SC-10384,2025-07-10,Antwerp,Marseille,Road,Electronics,11158.53,324.5,4.15,9.4,Rain,0.811,12.39,1,7.825,3,2,209.80285714285714,116.01028053787394,2019.66,90884.88,194700.0
SC-14125,2025-07-10,Dubai,Shanghai,Rail,Textiles,10307.24,480.92,3.61,6.0,Clear,0.817,10.12,0,5.2829999999999995,0,1,261.00714285714287,146.2179475662144,901.92,40586.53,0.0
SC-11160,2025-07-10,Shanghai,Singapore,Road,Pharmaceuticals,12474.34,78.24,2.03,5.4,Hurricane,0.533,75.89,1,4.388999999999999,2,2,253.69428571428574,154.91668081661874,3202.96,144133.22,46944.0
SC-12562,2025-07-10,Dubai,Antwerp,Rail,Perishables,1228.28,57.58,3.44,5.5,Hurricane,0.943,8.65,1,4.882,2,1,238.6885714285714,169.60009595403855,2317.19,104273.55,34548.0
SC-13533,2025-07-10,Hamburg,Busan,Sea,Pharmaceuticals,4841.06,393.89,2.2,3.3,Fog,0.959,11.91,0,2.9699999999999998,1,3,284.63571428571424,160.31021477717758,1048.9,47200.5,0.0
SC-13109,2025-07-10,Shanghai,Hamburg,Sea,Textiles,9392.73,385.44,1.77,1.6,Hurricane,0.68,112.65,1,1.6509999999999998,2,3,286.2685714285714,161.4265918230918,3839.39,172772.48,231264.0
SC-12641,2025-07-10,Antwerp,Singapore,Air,Electronics,2027.79,167.01,3.44,5.2,Rain,0.776,0.5,0,4.672,3,0,269.6542857142857,167.64689060215662,527.06,23717.73,0.0
SC-12087,2025-07-10,Shanghai,Marseille,Rail,Perishables,10023.31,309.67,3.07,2.6,Hurricane,0.955,63.17,1,2.7409999999999997,2,1,267.5357142857143,166.9304576619801,3269.1,147109.39,185802.0
SC-13316,2025-07-10,Rotterdam,Antwerp,Air,Automotive,7517.85,433.6,1.85,0.6,Clear,0.842,0.6,0,0.9750000000000001,0,0,260.7757142857143,157.54326208559814,514.36,23146.09,0.0
SC-11425,2025-07-11,Dubai,Marseille,Air,Textiles,14494.22,79.29,2.4,6.8,Storm,0.889,4.26,1,5.4799999999999995,4,0,260.92571428571426,157.34087017863945,2427.77,109249.7,47574.0
SC-14131,2025-07-11,Rotterdam,Antwerp,Rail,Perishables,3659.43,373.32,2.57,6.4,Clear,0.983,3.1,1,5.2509999999999994,0,1,306.0314285714286,132.6513062416616,2803.84,126173.01,223992.0
SC-12039,2025-07-11,Los Angeles,Antwerp,Rail,Electronics,4139.02,332.15,1.88,5.9,Storm,0.793,12.02,1,4.694,4,1,297.2114285714286,127.79979048347101,2794.52,125753.35,199290.0
SC-14379,2025-07-11,Antwerp,Hamburg,Rail,Pharmaceuticals,7832.6,149.69,1.32,7.3,Hurricane,0.847,60.29,1,5.505999999999999,2,1,263.53285714285715,131.6784508710881,2926.71,131701.81,89814.0
SC-11002,2025-07-11,Shanghai,Hamburg,Air,Electronics,13157.71,436.32,3.15,4.7,Rain,0.894,0.7,1,4.235,3,0,302.0057142857143,137.9691367489053,2747.31,123629.04,261792.0
SC-12817,2025-07-11,Hamburg,Rotterdam,Road,Automotive,675.5,470.33,4.37,6.3,Storm,0.572,2.11,1,5.720999999999999,4,2,324.95714285714286,152.0963748980984,2971.43,133714.44,282198.0
SC-10025,2025-07-12,Shanghai,Singapore,Air,Electronics,11885.05,264.27,1.7,8.8,Hurricane,0.693,6.86,1,6.67,2,0,300.76714285714286,145.2488724814857,2800.71,126031.99,158562.0
SC-12322,2025-07-12,Rotterdam,Antwerp,Rail,Pharmaceuticals,9314.63,241.7,1.66,6.1,Clear,0.598,8.21,0,4.768,0,1,323.9685714285714,113.46957616156743,795.95,35817.67,0.0
SC-12119,2025-07-12,Shanghai,Singapore,Road,Pharmaceuticals,13295.04,286.38,3.71,2.8,Hurricane,0.906,71.85,1,3.0729999999999995,2,2,311.54857142857145,111.91485653962906,3231.67,145424.98,171828.0
SC-10436,2025-07-12,Rotterdam,Hamburg,Rail,Textiles,1555.06,106.27,2.15,8.0,Clear,0.648,2.22,0,6.244999999999999,0,1,279.28,135.1392237657152,606.07,27273.08,0.0
SC-13282,2025-07-12,Antwerp,Rotterdam,Sea,Automotive,12897.12,436.9,3.25,0.9,Clear,0.983,19.4,1,1.605,0,3,320.31,132.8168719201996,3062.88,137829.82,262140.0
SC-10009,2025-07-12,Los Angeles,Singapore,Rail,Electronics,10767.05,215.74,3.71,2.0,Storm,0.615,25.17,1,2.513,4,1,288.7985714285714,126.7331202999138,2823.02,127035.92,129444.0
SC-13785,2025-07-13,Rotterdam,Hamburg,Sea,Electronics,2014.59,236.41,1.93,6.5,Rain,0.987,4.83,0,5.129,3,3,255.38142857142856,98.60837311110602,585.41,26343.67,0.0
SC-10688,2025-07-13,Los Angeles,Shanghai,Sea,Automotive,11657.65,74.16,3.84,2.3,Clear,0.915,17.49,0,2.7619999999999996,0,3,228.22285714285712,119.68065211418363,923.91,41576.09,0.0
SC-13004,2025-07-13,Hamburg,Marseille,Road,Perishables,8790.32,284.67,1.23,8.8,Storm,0.868,21.93,1,6.529,4,2,234.3614285714286,121.57413587719128,2325.05,104627.21,170802.0
SC-12531,2025-07-13,Rotterdam,Marseille,Road,Electronics,12512.8,60.52,3.36,3.9,Fog,0.794,14.01,1,3.738,1,2,202.0957142857143,134.7275023714095,2013.94,90627.4,36312.0
SC-13945,2025-07-13,Los Angeles,Busan,Road,Textiles,740.59,432.1,4.23,9.9,Storm,0.88,2.26,1,8.199,4,2,248.64285714285714,151.36156917728349,2287.46,102935.55,259260.0
SC-12064,2025-07-13,Antwerp,Marseille,Road,Electronics,1253.37,66.38,4.27,8.1,Hurricane,0.859,8.33,1,6.950999999999999,2,2,195.71142857142857,138.82170344589176,1895.13,85280.77,39828.0
SC-14293,2025-07-13,Hamburg,Shanghai,Rail,Automotive,13666.27,282.97,1.41,8.3,Fog,0.753,19.67,1,6.2330000000000005,1,1,205.31571428571428,142.70950130213765,2135.95,96117.88,169782.0
SC-13538,2025-07-13,Shanghai,Marseille,Sea,Pharmaceuticals,10272.92,235.91,3.95,2.9,Hurricane,0.502,131.77,1,3.215,2,3,205.24428571428572,142.69146819357547,3282.31,147704.09,141546.0
SC-11268,2025-07-13,Los Angeles,Hamburg,Air,Perishables,9200.3,152.23,4.28,6.8,Clear,0.986,0.5,1,6.044,0,0,216.39714285714285,133.49272860525494,1969.97,88648.68,91338.0
SC-14839,2025-07-14,Hamburg,Antwerp,Sea,Electronics,4472.83,405.7,2.32,8.9,Clear,0.946,9.38,1,6.925999999999999,0,3,233.68714285714287,150.5565406211553,2253.06,101387.6,243420.0
SC-12739,2025-07-14,Dubai,Busan,Air,Textiles,1596.27,40.27,3.67,3.0,Storm,0.935,0.8,0,3.2009999999999996,4,0,230.7942857142857,154.57920460151863,476.98,21464.24,0.0
SC-14316,2025-07-14,Antwerp,Busan,Road,Pharmaceuticals,10969.96,402.7,1.62,0.1,Fog,0.823,10.16,0,0.5559999999999999,1,2,226.5942857142857,148.47698304868047,882.57,39715.69,0.0
SC-13637,2025-07-14,Shanghai,Los Angeles,Road,Pharmaceuticals,1080.86,229.05,2.68,4.8,Rain,0.771,1.51,0,4.164,3,2,249.83285714285714,130.9132548311142,525.42,23644.02,0.0
SC-14881,2025-07-15,Antwerp,Singapore,Sea,Perishables,7301.09,283.31,1.86,7.7,Hurricane,0.599,112.18,1,5.9479999999999995,2,3,249.8814285714286,130.9276607429427,3221.44,144964.97,169986.0
SC-11518,2025-07-15,Dubai,Hamburg,Road,Perishables,4030.49,490.4,3.54,7.2,Hurricane,0.562,25.56,1,6.102,2,2,286.2371428571428,158.77349209007224,2915.78,131209.99,294240.0
SC-10557,2025-07-15,Los Angeles,Antwerp,Road,Automotive,917.35,368.22,4.03,9.0,Clear,0.842,0.54,0,7.509,0,2,317.09285714285716,149.08212476286204,603.24,27145.94,0.0
SC-11997,2025-07-15,Singapore,Shanghai,Road,Perishables,1499.89,455.88,2.21,6.6,Rain,0.871,0.5,1,5.2829999999999995,3,2,324.26142857142855,155.13639476587178,2948.23,132670.52,273528.0
SC-10633,2025-07-15,Los Angeles,Antwerp,Air,Automotive,8215.65,94.93,2.42,6.8,Rain,0.8,0.96,1,5.486,3,0,332.07,138.99566060372783,3021.9,135985.57,56958.0
SC-12721,2025-07-16,Singapore,Rotterdam,Road,Textiles,11856.38,465.49,1.48,3.1,Rain,0.789,9.3,0,2.614,3,2,341.04,146.1550747208823,961.25,43256.16,0.0
SC-11098,2025-07-16,Shanghai,Rotterdam,Sea,Perishables,11803.97,99.9,3.61,4.7,Hurricane,0.739,161.96,1,4.373,2,3,322.59000000000003,169.01270031174195,4600.62,207028.12,59940.0
SC-14348,2025-07-16,Dubai,Singapore,Road,Textiles,12476.02,325.95,1.81,6.8,Fog,0.838,15.37,1,5.303,1,2,328.68142857142857,168.12712942181307,3174.87,142869.27,195570.0
SC-10200,2025-07-16,Busan,Hamburg,Sea,Perishables,9809.46,152.94,2.92,6.4,Hurricane,0.53,143.34,1,5.356,2,3,280.47285714285715,162.30838895081664,4093.79,184220.34,91764.0
SC-13527,2025-07-16,Singapore,Los Angeles,Rail,Electronics,11509.74,390.9,2.13,1.9,Rain,0.713,9.73,0,1.9689999999999999,3,1,283.71285714285716,164.56264680604033,991.23,44605.24,0.0
SC-13285,2025-07-17,Los Angeles,Singapore,Air,Perishables,1597.65,423.8,4.36,5.5,Rain,0.79,0.5,0,5.1579999999999995,3,0,279.13,159.33248925857333,539.65,24284.27,0.0
SC-10875,2025-07-17,Rotterdam,Hamburg,Sea,Textiles,2764.21,129.89,2.2,9.1,Storm,0.662,16.75,1,7.029999999999999,4,3,284.1242857142857,153.01927447842908,2777.78,125000.03,77934.0
SC-10285,2025-07-17,Los Angeles,Shanghai,Road,Textiles,1021.16,355.13,1.56,7.4,Fog,0.931,0.73,1,5.648,1,2,268.3585714285714,135.95205961766737,2442.88,109929.79,213078.0
SC-12420,2025-07-17,Hamburg,Dubai,Road,Automotive,2820.36,98.92,4.43,9.2,Rain,0.512,3.08,1,7.768999999999999,3,2,268.2185714285714,136.15479982096033,2465.81,110961.37,59352.0
SC-14112,2025-07-17,Busan,Hamburg,Road,Electronics,1506.21,270.47,1.82,5.4,Clear,0.732,1.39,0,4.326,0,2,260.29285714285714,133.82900130568208,539.42,24273.68,0.0
SC-14052,2025-07-17,Dubai,Marseille,Sea,Automotive,12437.46,21.35,3.42,9.7,Fog,0.754,37.94,1,7.815999999999999,1,3,241.49428571428572,158.40694354069473,2719.34,122370.3,12810.0
SC-12215,2025-07-17,Busan,Shanghai,Air,Perishables,4918.89,306.22,2.66,3.8,Clear,0.972,0.98,0,3.4579999999999997,0,0,229.39714285714288,147.98621734408113,481.44,21664.7,0.0
SC-11072,2025-07-17,Singapore,Marseille,Air,Textiles,1110.35,85.26,2.42,9.6,Storm,0.521,0.6,1,7.446,4,0,181.03428571428572,127.80832430598909,1650.99,74294.41,51156.0
